Transaction ID,Sender Account ID,Receiver Account ID,Transaction Amount,Transaction Type,Timestamp,Device Used,Category
TXN1805688143,ACC56910,ACC14994,1738.76,deposit,2025-06-02 16:00:00,mobile,sales
TXN9365750066,ACC58783,ACC14994,1313.38,deposit,2025-06-05 18:57:00,mobile,sales
TXN3320494610,ACC14994,ACC77291,3392.43,withdrawal,2025-06-22 12:57:00,desktop,misc
TXN8683604545,ACC75845,ACC14994,1501.39,deposit,2025-06-19 16:24:00,mobile,sales
TXN1888178918,ACC14994,ACC14994,15390.5,transfer,2025-06-16 02:16:00,desktop,internal
TXN1764895359,ACC74482,ACC14994,1931.5,deposit,2025-06-04 18:23:00,mobile,sales
TXN1807265064,ACC14994,ACC16265,4060.55,withdrawal,2025-06-27 10:10:00,desktop,misc
TXN3251092170,ACC72571,ACC14994,1362.13,deposit,2025-06-30 19:01:00,mobile,sales
TXN5983927171,ACC64088,ACC14994,1854.26,deposit,2025-06-08 21:37:00,mobile,sales
TXN2138432454,ACC71238,ACC14994,1661.91,deposit,2025-06-11 17:55:00,mobile,sales
TXN6444512370,ACC75797,ACC14994,1411.69,deposit,2025-06-10 16:52:00,mobile,sales
TXN1081400187,ACC68485,ACC14994,1473.66,deposit,2025-06-29 18:37:00,mobile,sales
TXN9469160573,ACC23648,ACC14994,1352.39,deposit,2025-06-07 21:05:00,mobile,sales
TXN2078042246,ACC77876,ACC14994,1038.33,deposit,2025-06-15 21:26:00,mobile,sales
TXN3563453455,ACC53219,ACC14994,1987.31,deposit,2025-06-29 19:05:00,mobile,sales
TXN6865578698,ACC64697,ACC14994,1667.69,deposit,2025-06-30 17:40:00,mobile,sales
TXN5052712252,ACC71424,ACC14994,1053.46,deposit,2025-06-10 17:36:00,mobile,sales
TXN9046733798,ACC40977,ACC14994,1868.11,deposit,2025-06-06 19:26:00,mobile,sales
TXN3783210152,ACC56809,ACC14994,1792.71,deposit,2025-06-04 16:33:00,mobile,sales
TXN5610784128,ACC50905,ACC14994,1131.75,deposit,2025-06-28 16:05:00,mobile,sales
TXN5073707253,ACC89597,ACC14994,1557.53,deposit,2025-06-20 17:15:00,mobile,sales
TXN1343115217,ACC89250,ACC14994,1597.45,deposit,2025-06-29 18:48:00,mobile,sales
TXN2181161722,ACC46226,ACC14994,1791.24,deposit,2025-06-07 17:56:00,mobile,sales
TXN5973802827,ACC58444,ACC14994,1714.52,deposit,2025-06-04 21:07:00,mobile,sales
TXN9288423443,ACC22871,ACC14994,1134.92,deposit,2025-06-08 19:16:00,mobile,sales
TXN5417218126,ACC93407,ACC14994,1280.7,deposit,2025-06-16 16:15:00,mobile,sales
TXN1493460548,ACC27642,ACC14994,1641.99,deposit,2025-06-07 17:45:00,mobile,sales
TXN7490739947,ACC36465,ACC14994,1664.29,deposit,2025-06-21 16:51:00,mobile,sales
TXN6176518546,ACC58963,ACC14994,1785.45,deposit,2025-06-25 16:02:00,mobile,sales
TXN9893026648,ACC11995,ACC14994,1976.97,deposit,2025-06-19 18:55:00,mobile,sales
TXN1344183976,ACC46458,ACC14994,1309.54,deposit,2025-06-11 16:32:00,mobile,sales
TXN4302539543,ACC71225,ACC14994,1333.72,deposit,2025-06-29 16:33:00,mobile,sales
TXN8301033157,ACC50401,ACC14994,1234.25,deposit,2025-06-14 16:21:00,mobile,sales
TXN9604094125,ACC78454,ACC14994,1760.93,deposit,2025-06-24 18:36:00,mobile,sales
TXN6489986307,ACC67496,ACC14994,1216.68,deposit,2025-06-13 17:22:00,mobile,sales
TXN7803270675,ACC14994,ACC14994,18889.03,transfer,2025-06-28 17:04:00,desktop,internal
TXN6386092118,ACC58504,ACC14994,1428.13,deposit,2025-06-18 21:43:00,mobile,sales
TXN4108785778,ACC52666,ACC14994,1352.5,deposit,2025-06-17 20:23:00,mobile,sales
TXN9329362192,ACC97321,ACC14994,1063.63,deposit,2025-06-19 18:45:00,mobile,sales
TXN1351964310,ACC10490,ACC14994,1756.09,deposit,2025-06-04 21:29:00,mobile,sales
TXN9081149277,ACC11576,ACC14994,1238.96,deposit,2025-06-23 21:15:00,mobile,sales
TXN1294539466,ACC64234,ACC14994,1229.85,deposit,2025-06-12 16:38:00,mobile,sales
TXN3106166905,ACC76687,ACC14994,1146.43,deposit,2025-06-24 17:42:00,mobile,sales
TXN6066205085,ACC83915,ACC14994,1677.71,deposit,2025-06-21 17:50:00,mobile,sales
TXN6526101114,ACC25328,ACC14994,1876.83,deposit,2025-06-24 16:01:00,mobile,sales
TXN4331716634,ACC25056,ACC14994,1561.39,deposit,2025-06-06 19:50:00,mobile,sales
TXN6325253955,ACC96073,ACC14994,1794.19,deposit,2025-06-24 21:34:00,mobile,sales
TXN2872244672,ACC58175,ACC14994,1001.77,deposit,2025-06-03 17:08:00,mobile,sales
TXN4508342332,ACC40487,ACC14994,1259.57,deposit,2025-06-22 17:35:00,mobile,sales
TXN2331503967,ACC76291,ACC14994,1484.47,deposit,2025-06-02 16:44:00,mobile,sales
TXN6587279047,ACC84272,ACC14994,1972.28,deposit,2025-06-18 17:25:00,mobile,sales
TXN8931675630,ACC16409,ACC14994,1057.7,deposit,2025-06-17 17:30:00,mobile,sales
TXN7695907925,ACC34041,ACC14994,1730.69,deposit,2025-06-04 17:32:00,mobile,sales
TXN6940111242,ACC34215,ACC14994,1115.7,deposit,2025-06-10 20:46:00,mobile,sales
TXN6167953892,ACC31163,ACC14994,1968.0,deposit,2025-06-17 19:20:00,mobile,sales
TXN7568170654,ACC93395,ACC14994,1238.81,deposit,2025-06-24 18:07:00,mobile,sales
TXN6819378419,ACC68016,ACC14994,1041.88,deposit,2025-06-15 17:38:00,mobile,sales
TXN6065199203,ACC49711,ACC14994,1557.3,deposit,2025-06-04 18:26:00,mobile,sales
TXN8204433103,ACC91316,ACC14994,1041.66,deposit,2025-06-12 17:50:00,mobile,sales
TXN1011699908,ACC98587,ACC14994,1770.26,deposit,2025-06-25 17:43:00,mobile,sales
TXN4435145762,ACC51988,ACC14994,1350.38,deposit,2025-06-13 21:12:00,mobile,sales
TXN6878709704,ACC68396,ACC14994,1091.74,deposit,2025-06-11 16:31:00,mobile,sales
TXN4593055670,ACC19216,ACC14994,1571.8,deposit,2025-06-24 17:45:00,mobile,sales
TXN4687956535,ACC21160,ACC14994,1786.03,deposit,2025-06-16 16:06:00,mobile,sales
TXN1680853014,ACC32402,ACC14994,1964.13,deposit,2025-06-17 19:07:00,mobile,sales
TXN2208879186,ACC70751,ACC14994,1218.47,deposit,2025-06-17 20:23:00,mobile,sales
TXN2285735990,ACC14994,ACC14994,12495.15,transfer,2025-06-18 02:28:00,desktop,internal
TXN2501252533,ACC20345,ACC14994,1822.91,deposit,2025-06-19 17:55:00,mobile,sales
TXN6055742840,ACC37084,ACC14994,1294.05,deposit,2025-06-14 17:39:00,mobile,sales
TXN8883452234,ACC28470,ACC14994,1287.91,deposit,2025-06-13 17:34:00,mobile,sales
TXN4701110029,ACC72189,ACC14994,1580.85,deposit,2025-06-22 18:09:00,mobile,sales
TXN3234770720,ACC19714,ACC14994,1331.8,deposit,2025-06-05 21:23:00,mobile,sales
TXN5602549465,ACC51251,ACC14994,1033.38,deposit,2025-06-11 18:37:00,mobile,sales
TXN8659998577,ACC47428,ACC14994,1560.06,deposit,2025-06-06 21:46:00,mobile,sales
TXN2885418087,ACC39268,ACC14994,1323.2,deposit,2025-06-27 17:44:00,mobile,sales
TXN4923961670,ACC93503,ACC14994,1443.88,deposit,2025-06-25 19:32:00,mobile,sales
TXN4996621021,ACC96685,ACC14994,1734.1,deposit,2025-06-16 19:38:00,mobile,sales
TXN7260752696,ACC32481,ACC14994,1993.91,deposit,2025-06-08 18:46:00,mobile,sales
TXN5888935978,ACC90058,ACC14994,1499.85,deposit,2025-06-21 19:45:00,mobile,sales
TXN9559382129,ACC71899,ACC14994,1658.41,deposit,2025-06-27 21:18:00,mobile,sales
TXN6013583952,ACC73376,ACC14994,1206.66,deposit,2025-06-28 18:15:00,mobile,sales
TXN2559974392,ACC87948,ACC14994,1198.15,deposit,2025-06-28 16:46:00,mobile,sales
TXN7489491811,ACC78933,ACC14994,1636.16,deposit,2025-06-21 19:49:00,mobile,sales
TXN4314719152,ACC16789,ACC14994,1032.63,deposit,2025-06-25 20:16:00,mobile,sales
TXN7296623871,ACC44809,ACC14994,1147.77,deposit,2025-06-28 16:33:00,mobile,sales
TXN8144642769,ACC67975,ACC14994,1382.78,deposit,2025-06-14 19:09:00,mobile,sales
TXN8901210897,ACC49898,ACC14994,1032.79,deposit,2025-06-17 16:39:00,mobile,sales
TXN7987983679,ACC77440,ACC14994,1047.98,deposit,2025-06-24 20:22:00,mobile,sales
TXN8281264576,ACC11259,ACC14994,1376.47,deposit,2025-06-19 21:51:00,mobile,sales
TXN6774246079,ACC67965,ACC14994,1909.15,deposit,2025-06-26 21:13:00,mobile,sales
TXN1716036563,ACC30717,ACC14994,1938.22,deposit,2025-06-28 17:36:00,mobile,sales
TXN9449279092,ACC20380,ACC14994,1612.94,deposit,2025-06-19 18:53:00,mobile,sales
TXN4012402449,ACC10777,ACC14994,1229.02,deposit,2025-06-17 17:16:00,mobile,sales
TXN5376557462,ACC34878,ACC14994,1201.54,deposit,2025-06-25 16:44:00,mobile,sales
TXN8789924722,ACC24671,ACC14994,1809.88,deposit,2025-06-16 16:07:00,mobile,sales
TXN1470615183,ACC19637,ACC14994,1679.36,deposit,2025-06-17 18:39:00,mobile,sales
TXN2526950059,ACC41985,ACC14994,1195.26,deposit,2025-06-18 16:08:00,mobile,sales
TXN9970685539,ACC12542,ACC14994,1119.6,deposit,2025-06-18 21:02:00,mobile,sales
TXN5359431366,ACC56375,ACC14994,1717.75,deposit,2025-06-07 20:40:00,mobile,sales
TXN4168491192,ACC46044,ACC14994,1171.84,deposit,2025-06-03 19:20:00,mobile,sales
TXN4347677455,ACC47242,ACC14994,1935.83,deposit,2025-06-22 21:16:00,mobile,sales
TXN9136453111,ACC88157,ACC14994,1968.52,deposit,2025-06-05 16:18:00,mobile,sales
TXN9089800620,ACC14994,ACC14994,11296.33,transfer,2025-06-16 14:45:00,desktop,internal
TXN9171280427,ACC52047,ACC14994,1998.89,deposit,2025-06-15 18:09:00,mobile,sales
TXN8099331265,ACC19137,ACC14994,1630.21,deposit,2025-06-22 16:27:00,mobile,sales
TXN2556677895,ACC24634,ACC14994,1718.35,deposit,2025-06-10 16:33:00,mobile,sales
TXN9713299064,ACC47565,ACC14994,1110.45,deposit,2025-06-17 19:41:00,mobile,sales
TXN4304756887,ACC59329,ACC14994,1341.99,deposit,2025-06-29 18:54:00,mobile,sales
TXN1663474996,ACC26790,ACC14994,1583.47,deposit,2025-06-26 16:53:00,mobile,sales
TXN4778181777,ACC94680,ACC14994,1372.8,deposit,2025-06-26 19:03:00,mobile,sales
TXN6882500482,ACC48918,ACC14994,1903.79,deposit,2025-06-24 16:19:00,mobile,sales
TXN6337080526,ACC41610,ACC14994,1045.69,deposit,2025-06-24 17:12:00,mobile,sales
TXN7561625844,ACC43147,ACC14994,1104.39,deposit,2025-06-05 18:00:00,mobile,sales
TXN1805509940,ACC14994,ACC14994,11291.57,transfer,2025-06-15 02:47:00,desktop,internal
TXN1622226960,ACC22894,ACC14994,1919.56,deposit,2025-06-19 18:53:00,mobile,sales
TXN4444993562,ACC32991,ACC14994,1414.02,deposit,2025-06-07 20:31:00,mobile,sales
TXN2484646095,ACC23488,ACC14994,1906.1,deposit,2025-06-23 16:28:00,mobile,sales
TXN5789551271,ACC57644,ACC14994,1795.99,deposit,2025-06-05 21:18:00,mobile,sales
TXN7813310847,ACC96130,ACC14994,1682.04,deposit,2025-06-01 21:14:00,mobile,sales
TXN5334410113,ACC44523,ACC14994,1808.11,deposit,2025-06-30 18:22:00,mobile,sales
TXN9622022905,ACC69808,ACC14994,1275.01,deposit,2025-06-12 18:54:00,mobile,sales
TXN1962036121,ACC26965,ACC14994,1274.81,deposit,2025-06-20 16:21:00,mobile,sales
TXN4870424295,ACC33812,ACC14994,1531.31,deposit,2025-06-05 19:24:00,mobile,sales
TXN8219603480,ACC80743,ACC14994,1101.73,deposit,2025-06-01 18:41:00,mobile,sales
TXN3774257608,ACC10815,ACC14994,1347.88,deposit,2025-06-19 19:30:00,mobile,sales
TXN7063941089,ACC14994,ACC14994,17855.39,transfer,2025-06-09 02:11:00,desktop,internal
TXN7051670669,ACC10065,ACC14994,1349.49,deposit,2025-06-05 17:55:00,mobile,sales
TXN1445334205,ACC84238,ACC14994,1269.15,deposit,2025-06-11 21:19:00,mobile,sales
TXN8149611308,ACC70223,ACC14994,1207.68,deposit,2025-06-25 17:13:00,mobile,sales
TXN4610245695,ACC79821,ACC14994,1605.89,deposit,2025-06-13 19:58:00,mobile,sales
TXN1066400336,ACC93971,ACC14994,1099.94,deposit,2025-06-08 17:50:00,mobile,sales
TXN7109331408,ACC30403,ACC14994,1809.19,deposit,2025-06-24 19:24:00,mobile,sales
TXN7107574356,ACC98003,ACC14994,1314.01,deposit,2025-06-10 20:26:00,mobile,sales
TXN9235964184,ACC27416,ACC14994,1071.58,deposit,2025-06-15 19:48:00,mobile,sales
TXN2882373379,ACC83066,ACC14994,1050.79,deposit,2025-06-10 16:49:00,mobile,sales
TXN3290621322,ACC11785,ACC14994,1615.15,deposit,2025-06-02 16:50:00,mobile,sales
TXN2460354004,ACC60007,ACC14994,1899.28,deposit,2025-06-28 16:01:00,mobile,sales
TXN6661365291,ACC89013,ACC14994,1407.82,deposit,2025-06-22 21:58:00,mobile,sales
TXN8689812738,ACC36855,ACC14994,1954.83,deposit,2025-06-23 16:49:00,mobile,sales
TXN7805214502,ACC34360,ACC14994,1957.15,deposit,2025-06-06 16:27:00,mobile,sales
TXN6709233221,ACC74765,ACC14994,1228.68,deposit,2025-06-19 17:52:00,mobile,sales
TXN1097631754,ACC86397,ACC14994,1666.69,deposit,2025-06-05 21:56:00,mobile,sales
TXN7836442420,ACC90824,ACC14994,1619.93,deposit,2025-06-30 19:55:00,mobile,sales
TXN4312302150,ACC38778,ACC14994,1868.17,deposit,2025-06-26 21:27:00,mobile,sales
TXN5305243177,ACC82471,ACC14994,1530.94,deposit,2025-06-06 21:02:00,mobile,sales
TXN7279162014,ACC64176,ACC14994,1511.89,deposit,2025-06-21 20:02:00,mobile,sales
TXN5207765141,ACC56016,ACC14994,1671.89,deposit,2025-06-03 16:03:00,mobile,sales
TXN2327940123,ACC59479,ACC14994,1416.01,deposit,2025-06-08 21:03:00,mobile,sales
TXN7330200056,ACC84835,ACC14994,1029.94,deposit,2025-06-22 19:55:00,mobile,sales
TXN1841765863,ACC32357,ACC14994,1704.82,deposit,2025-06-28 16:24:00,mobile,sales
TXN1430880265,ACC64722,ACC14994,1975.08,deposit,2025-06-02 21:55:00,mobile,sales
TXN2659375829,ACC32078,ACC14994,1946.51,deposit,2025-06-26 21:17:00,mobile,sales
TXN4810795083,ACC53527,ACC14994,1483.56,deposit,2025-06-02 18:09:00,mobile,sales
TXN9751174810,ACC53708,ACC14994,1262.0,deposit,2025-06-07 18:25:00,mobile,sales
TXN4655564655,ACC68950,ACC14994,1197.09,deposit,2025-06-24 18:22:00,mobile,sales
TXN8422358322,ACC14994,ACC14994,14572.77,transfer,2025-06-02 10:50:00,desktop,internal
TXN4123363014,ACC75521,ACC14994,1123.4,deposit,2025-06-30 16:51:00,mobile,sales
TXN4249768586,ACC11684,ACC14994,1908.55,deposit,2025-06-02 18:15:00,mobile,sales
TXN5172645595,ACC14662,ACC14994,1095.81,deposit,2025-06-12 17:05:00,mobile,sales
TXN3855719245,ACC32223,ACC14994,1606.53,deposit,2025-06-25 18:08:00,mobile,sales
TXN6540231971,ACC14994,ACC78815,2878.78,withdrawal,2025-06-25 09:10:00,desktop,misc
TXN5168152539,ACC82312,ACC14994,1801.61,deposit,2025-06-24 16:19:00,mobile,sales
TXN6854196077,ACC35545,ACC14994,1491.52,deposit,2025-06-02 21:16:00,mobile,sales
TXN5069557699,ACC39020,ACC14994,1670.51,deposit,2025-06-25 18:07:00,mobile,sales
TXN2079259523,ACC41732,ACC14994,1238.34,deposit,2025-06-25 18:53:00,mobile,sales
TXN3767895750,ACC35162,ACC14994,1389.26,deposit,2025-06-25 16:53:00,mobile,sales
TXN3978108614,ACC14926,ACC14994,1538.44,deposit,2025-06-05 17:27:00,mobile,sales
TXN1212803309,ACC58554,ACC14994,1191.17,deposit,2025-06-28 21:36:00,mobile,sales
TXN4848783366,ACC35147,ACC14994,1607.74,deposit,2025-06-18 18:49:00,mobile,sales
TXN6393442389,ACC22289,ACC14994,1513.04,deposit,2025-06-28 18:54:00,mobile,sales
TXN2887130970,ACC12856,ACC14994,1132.65,deposit,2025-06-08 17:23:00,mobile,sales
TXN5592158071,ACC77654,ACC14994,1448.16,deposit,2025-06-19 17:18:00,mobile,sales
TXN9260882119,ACC94118,ACC14994,1315.85,deposit,2025-06-20 21:36:00,mobile,sales
TXN9421591168,ACC53522,ACC14994,1136.4,deposit,2025-06-15 19:31:00,mobile,sales
TXN5689932744,ACC69796,ACC14994,1829.73,deposit,2025-06-18 21:41:00,mobile,sales
TXN7672169811,ACC35646,ACC14994,1078.21,deposit,2025-06-14 17:27:00,mobile,sales
TXN9202907469,ACC89885,ACC14994,1615.39,deposit,2025-06-19 18:55:00,mobile,sales
TXN2029208299,ACC71658,ACC14994,1505.12,deposit,2025-06-28 18:08:00,mobile,sales
TXN7709050463,ACC26179,ACC14994,1650.89,deposit,2025-06-04 18:07:00,mobile,sales
TXN3815875569,ACC57227,ACC14994,1851.01,deposit,2025-06-12 19:09:00,mobile,sales
TXN7523220231,ACC59319,ACC14994,1356.59,deposit,2025-06-18 18:39:00,mobile,sales
TXN8331519717,ACC93048,ACC14994,1016.68,deposit,2025-06-30 16:05:00,mobile,sales
TXN5634556243,ACC76947,ACC14994,1780.27,deposit,2025-06-26 21:19:00,mobile,sales
TXN1651849380,ACC69276,ACC14994,1325.65,deposit,2025-06-07 19:23:00,mobile,sales
TXN2350000312,ACC67495,ACC14994,1875.16,deposit,2025-06-07 19:44:00,mobile,sales
TXN4932983695,ACC84648,ACC14994,1791.93,deposit,2025-06-12 16:20:00,mobile,sales
TXN9290118812,ACC56009,ACC14994,1889.11,deposit,2025-06-09 19:31:00,mobile,sales
TXN2562464044,ACC68093,ACC14994,1254.83,deposit,2025-06-02 20:52:00,mobile,sales
TXN2328464959,ACC81191,ACC14994,1812.12,deposit,2025-06-03 17:04:00,mobile,sales
TXN4492011541,ACC26649,ACC14994,1959.47,deposit,2025-06-10 16:27:00,mobile,sales
TXN7865036518,ACC30016,ACC14994,1926.3,deposit,2025-06-10 18:11:00,mobile,sales
TXN9175299576,ACC77448,ACC14994,1758.48,deposit,2025-06-17 21:02:00,mobile,sales
TXN4133457832,ACC40772,ACC14994,1609.28,deposit,2025-06-11 19:02:00,mobile,sales
TXN2928744835,ACC87662,ACC14994,1465.11,deposit,2025-06-06 17:42:00,mobile,sales
TXN8970698429,ACC85078,ACC14994,1055.51,deposit,2025-06-23 21:35:00,mobile,sales
TXN4791336723,ACC89180,ACC14994,1916.52,deposit,2025-06-15 21:26:00,mobile,sales
TXN6382321124,ACC90181,ACC14994,1473.86,deposit,2025-06-20 16:29:00,mobile,sales
TXN4240816069,ACC94959,ACC14994,1986.33,deposit,2025-06-09 19:28:00,mobile,sales
TXN4451194821,ACC95328,ACC14994,1068.7,deposit,2025-06-06 16:36:00,mobile,sales
TXN4946969847,ACC66517,ACC14994,1249.7,deposit,2025-06-16 19:44:00,mobile,sales
TXN1945885425,ACC14994,ACC14994,10658.97,transfer,2025-06-03 23:44:00,desktop,internal
TXN3399951862,ACC62125,ACC14994,1922.99,deposit,2025-06-29 16:47:00,mobile,sales
TXN2856124702,ACC35420,ACC14994,1390.6,deposit,2025-06-11 16:01:00,mobile,sales
TXN9229533118,ACC86127,ACC14994,1453.29,deposit,2025-06-25 20:02:00,mobile,sales
TXN4629083744,ACC37184,ACC14994,1212.48,deposit,2025-06-22 18:25:00,mobile,sales
TXN4481922728,ACC20854,ACC14994,1477.0,deposit,2025-06-06 18:27:00,mobile,sales
TXN7860748159,ACC22824,ACC14994,1392.48,deposit,2025-06-29 20:54:00,mobile,sales
TXN5361169459,ACC45317,ACC14994,1844.66,deposit,2025-06-29 16:21:00,mobile,sales
TXN6183711463,ACC71960,ACC14994,1474.14,deposit,2025-06-19 16:57:00,mobile,sales
TXN9300389292,ACC74295,ACC14994,1879.14,deposit,2025-06-13 18:10:00,mobile,sales
TXN2644811991,ACC59988,ACC14994,1055.21,deposit,2025-06-14 16:48:00,mobile,sales
TXN4908535058,ACC19503,ACC14994,1906.36,deposit,2025-06-11 20:59:00,mobile,sales
TXN8806588820,ACC26449,ACC14994,1179.4,deposit,2025-06-18 20:07:00,mobile,sales
TXN9519385970,ACC86296,ACC14994,1331.35,deposit,2025-06-08 17:58:00,mobile,sales
TXN9610716350,ACC83419,ACC14994,1145.76,deposit,2025-06-27 17:50:00,mobile,sales
TXN1466700564,ACC67672,ACC14994,1150.67,deposit,2025-06-23 19:20:00,mobile,sales
TXN3227540502,ACC14994,ACC14994,15621.25,transfer,2025-06-19 15:37:00,desktop,internal
TXN8312306917,ACC76274,ACC14994,1905.28,deposit,2025-06-24 18:30:00,mobile,sales
TXN1037003992,ACC31686,ACC14994,1112.35,deposit,2025-06-27 21:11:00,mobile,sales
TXN5526741189,ACC14994,ACC84802,2419.57,withdrawal,2025-06-01 02:19:00,desktop,misc
TXN6322245401,ACC72938,ACC14994,1004.98,deposit,2025-06-28 20:43:00,mobile,sales
TXN2540011273,ACC21105,ACC14994,1725.8,deposit,2025-06-02 18:45:00,mobile,sales
TXN5963270623,ACC54687,ACC14994,1119.06,deposit,2025-06-12 20:35:00,mobile,sales
TXN7188385102,ACC73248,ACC14994,1437.8,deposit,2025-06-09 18:57:00,mobile,sales
TXN8895293067,ACC98495,ACC14994,1115.5,deposit,2025-06-30 21:28:00,mobile,sales
TXN4548112516,ACC94154,ACC14994,1926.74,deposit,2025-06-01 17:42:00,mobile,sales
TXN7919974826,ACC51162,ACC14994,1856.33,deposit,2025-06-15 21:00:00,mobile,sales
TXN8314619795,ACC55663,ACC14994,1491.9,deposit,2025-06-19 16:29:00,mobile,sales
TXN3250164022,ACC68482,ACC14994,1690.27,deposit,2025-06-17 20:27:00,mobile,sales
TXN9744303948,ACC15002,ACC14994,1389.87,deposit,2025-06-10 20:06:00,mobile,sales
TXN2497619561,ACC48730,ACC14994,1549.17,deposit,2025-06-04 19:45:00,mobile,sales
TXN2888321306,ACC32003,ACC14994,1918.44,deposit,2025-06-23 21:07:00,mobile,sales
TXN8674551207,ACC14994,ACC14994,15386.4,transfer,2025-06-13 22:47:00,desktop,internal
TXN5057864330,ACC14707,ACC14994,1739.8,deposit,2025-06-23 19:38:00,mobile,sales
TXN2336211969,ACC97430,ACC14994,1838.86,deposit,2025-06-02 21:10:00,mobile,sales
TXN7046422457,ACC45471,ACC14994,1001.11,deposit,2025-06-16 20:59:00,mobile,sales
TXN9472794043,ACC76563,ACC14994,1593.14,deposit,2025-06-08 21:19:00,mobile,sales
TXN8104851062,ACC79172,ACC14994,1426.51,deposit,2025-06-11 21:22:00,mobile,sales
TXN6383556553,ACC14994,ACC18769,2418.17,withdrawal,2025-06-15 15:40:00,desktop,misc
TXN3784156009,ACC24991,ACC14994,1630.76,deposit,2025-06-09 18:20:00,mobile,sales
TXN6440251110,ACC14994,ACCEMP002,15000.0,withdrawal,2025-06-16 10:00:00,desktop,salaries
TXN2651296837,ACC24765,ACC14994,1088.68,deposit,2025-06-02 21:51:00,mobile,sales
TXN5627378880,ACC34268,ACC14994,1288.72,deposit,2025-06-25 19:25:00,mobile,sales
TXN3126820443,ACC40233,ACC14994,1593.02,deposit,2025-06-09 18:03:00,mobile,sales
TXN8078484596,ACC16054,ACC14994,1843.78,deposit,2025-06-08 18:48:00,mobile,sales
TXN8138001104,ACC72870,ACC14994,1822.82,deposit,2025-06-29 19:38:00,mobile,sales
TXN9331326531,ACC14994,ACC59208,3824.86,withdrawal,2025-06-28 22:27:00,desktop,misc
TXN2825189569,ACC81964,ACC14994,1515.56,deposit,2025-06-08 18:36:00,mobile,sales
TXN4183754784,ACC76961,ACC14994,1535.96,deposit,2025-06-13 20:09:00,mobile,sales
TXN6806626336,ACC40818,ACC14994,1554.08,deposit,2025-06-06 19:14:00,mobile,sales
TXN8745795520,ACC11575,ACC14994,1886.94,deposit,2025-06-15 18:35:00,mobile,sales
TXN8607949060,ACC14994,ACC11613,4584.22,withdrawal,2025-06-10 18:12:00,desktop,misc
TXN5871730840,ACC14994,ACC14994,15632.5,transfer,2025-06-17 19:42:00,desktop,internal
TXN8046770593,ACC14025,ACC14994,1875.95,deposit,2025-06-27 16:23:00,mobile,sales
TXN1516861274,ACC74863,ACC14994,1729.49,deposit,2025-06-21 16:00:00,mobile,sales
TXN9016477205,ACC69042,ACC14994,1217.61,deposit,2025-06-17 21:48:00,mobile,sales
TXN2524295359,ACC60130,ACC14994,1560.44,deposit,2025-06-01 18:47:00,mobile,sales
TXN3090560301,ACC49085,ACC14994,1938.62,deposit,2025-06-16 16:45:00,mobile,sales
TXN6519463432,ACC90468,ACC14994,1781.47,deposit,2025-06-12 21:38:00,mobile,sales
TXN3541910814,ACC88927,ACC14994,1546.91,deposit,2025-06-16 20:49:00,mobile,sales
TXN9266617451,ACC59803,ACC14994,1329.16,deposit,2025-06-03 19:16:00,mobile,sales
TXN1022249611,ACC41253,ACC14994,1802.53,deposit,2025-06-14 21:29:00,mobile,sales
TXN8374258907,ACC88753,ACC14994,1140.27,deposit,2025-06-21 21:52:00,mobile,sales
TXN2267115697,ACC34411,ACC14994,1402.41,deposit,2025-06-30 20:33:00,mobile,sales
TXN9196268018,ACC14994,ACC14994,15500.46,transfer,2025-06-08 13:52:00,desktop,internal
TXN1896991534,ACC14673,ACC14994,1529.86,deposit,2025-06-27 18:28:00,mobile,sales
TXN4101523082,ACC62864,ACC14994,1199.97,deposit,2025-06-13 18:21:00,mobile,sales
TXN4374121621,ACC73905,ACC14994,1615.45,deposit,2025-06-17 16:56:00,mobile,sales
TXN2060336657,ACC59790,ACC14994,1428.91,deposit,2025-06-30 20:10:00,mobile,sales
TXN1661958989,ACC14994,ACC14994,10315.32,transfer,2025-06-17 15:56:00,desktop,internal
TXN3103100396,ACC45233,ACC14994,1655.83,deposit,2025-06-08 17:43:00,mobile,sales
TXN5921076295,ACC96590,ACC14994,1997.44,deposit,2025-06-22 16:56:00,mobile,sales
TXN2501625526,ACC16654,ACC14994,1529.2,deposit,2025-06-05 16:46:00,mobile,sales
TXN9133539543,ACC59509,ACC14994,1463.05,deposit,2025-06-30 19:32:00,mobile,sales
TXN1547518791,ACC25953,ACC14994,1592.78,deposit,2025-06-14 20:47:00,mobile,sales
TXN7361533872,ACC80139,ACC14994,1325.83,deposit,2025-06-18 20:30:00,mobile,sales
TXN4977922226,ACC44315,ACC14994,1456.17,deposit,2025-06-03 17:22:00,mobile,sales
TXN7782110119,ACC72877,ACC14994,1805.95,deposit,2025-06-25 21:44:00,mobile,sales
TXN7070428221,ACC22351,ACC14994,1108.16,deposit,2025-06-18 19:51:00,mobile,sales
TXN9383475205,ACC74319,ACC14994,1080.36,deposit,2025-06-23 16:17:00,mobile,sales
TXN6031967347,ACC54085,ACC14994,1111.0,deposit,2025-06-24 16:09:00,mobile,sales
TXN7413604247,ACC64548,ACC14994,1828.05,deposit,2025-06-22 20:42:00,mobile,sales
TXN1838085643,ACC14994,ACC14994,15642.14,transfer,2025-06-22 15:24:00,desktop,internal
TXN4174936184,ACC25872,ACC14994,1755.73,deposit,2025-06-02 20:58:00,mobile,sales
